ZIP,TRACT,RES_RATIO,DATE,ZIP,TRACT,RES_RATIO,DATE,ZIP,TRACT,RES_RATIO,DATE
,,,,94158,6075022600.0,0.0008871540099361249,2020-09-01,,,,
,,,,,,,,94108,6075011700.0,0.09410334346504559,2022-06-01
,,,,,,,,94108,6075011300.0,0.13240121580547112,2022-06-01
,,,,,,,,94108,6075060100.0,0.0,2022-06-01
,,,,,,,,94108,6075011902.0,0.26759878419452887,2022-06-01
,,,,,,,,94108,6075012100.0,0.07148936170212766,2022-06-01
,,,,,,,,94108,6075011800.0,0.08814589665653495,2022-06-01
,,,,,,,,94108,6075061100.0,0.12559270516717325,2022-06-01
,,,,,,,,94108,6075011901.0,0.031124620060790274,2022-06-01
,,,,,,,,94108,6075010800.0,0.0252887537993921,2022-06-01
,,,,,,,,94108,6075011200.0,0.16425531914893618,2022-06-01
,,,,,,,,94107,6075010500.0,0.0,2022-06-01
,,,,,,,,94107,6075060700.0,0.14021717473600318,2022-06-01
,,,,,,,,94107,6075022802.0,4.981071926678621e-05,2022-06-01
,,,,,,,,94107,6075022600.0,0.1325961346881849,2022-06-01
,,,,,,,,94107,6075022704.0,0.1174536760310819,2022-06-01
,,,,,,,,94107,6075980900.0,0.017981669655309823,2022-06-01
,,,,,,,,94107,6075017801.0,0.08173939031679617,2022-06-01
,,,,,,,,94107,6075022702.0,0.057680812910938434,2022-06-01
,,,,,,,,94107,6075061500.0,0.17832237497509465,2022-06-01
,,,,,,,,94107,6075022903.0,0.0,2022-06-01
,,,,,,,,94107,6075061400.0,0.1412133891213389,2022-06-01
,,,,,,,,94107,6075017802.0,0.035913528591352856,2022-06-01
,,,,,,,,94107,6075018000.0,0.0968320382546324,2022-06-01
,,,,,,,,94109,6075012100.0,0.04331284752707053,2022-06-01
,,,,,,,,94109,6075015200.0,0.030595684678213213,2022-06-01
,,,,,,,,94109,6075012401.0,0.025008646606539495,2022-06-01
,,,,,,,,94109,6075013101.0,0.06797562987203022,2022-06-01
,,,,,,,,94109,6075010800.0,0.027110437119216752,2022-06-01
,,,,,,,,94109,6075015100.0,0.05408784952244127,2022-06-01
,,,,,,,,94109,6075012402.0,0.024715992231356586,2022-06-01
,,,,,,,,94109,6075010200.0,0.07944236039056056,2022-06-01
,,,,,,,,94109,6075012202.0,0.04512198366456487,2022-06-01
,,,,,,,,94109,6075013102.0,0.04514858860776332,2022-06-01
,,,,,,,,94109,6075012302.0,0.020805065581184983,2022-06-01
,,,,,,,,94109,6075011000.0,0.07819192806023359,2022-06-01
,,,,,,,,94109,6075010900.0,0.0752653843084045,2022-06-01
,,,,,,,,94109,6075011901.0,0.043259637640673636,2022-06-01
,,,,,,,,94109,6075011100.0,0.08941921408997792,2022-06-01
,,,,,,,,94109,6075012902.0,0.00034586426157980153,2022-06-01
,,,,,,,,94109,6075011200.0,0.02868012876792508,2022-06-01
,,,,,,,,94109,6075012000.0,0.06821507436081624,2022-06-01
,,,,,,,,94109,6075012901.0,0.007742038470747865,2022-06-01
,,,,,,,,94109,6075015900.0,0.014552903929550111,2022-06-01
,,,,,,,,94109,6075012201.0,0.07688828584350972,2022-06-01
,,,,,,,,94109,6075013000.0,0.0028999388086306437,2022-06-01
,,,,,,,,94109,6075015500.0,0.031207598371777476,2022-06-01
,,,,,,,,94109,6075016000.0,0.020006917285231594,2022-06-01
,,,,,,,,94114,6075016700.0,0.0010725585885128974,2022-06-01
,,,,,,,,94114,6075021400.0,0.06472891081675336,2022-06-01
,,,,,,,,94114,6075016900.0,0.09749557569582239,2022-06-01
,,,,,,,,94114,6075020401.0,0.0925081782592374,2022-06-01
,,,,,,,,94114,6075030102.0,0.00815144527269802,2022-06-01
,,,,,,,,94114,6075020402.0,0.03603796857403336,2022-06-01
,,,,,,,,94114,6075020300.0,0.08768166461092937,2022-06-01
,,,,,,,,94114,6075017000.0,0.0900949214350834,2022-06-01
,,,,,,,,94114,6075020500.0,0.10548613718024347,2022-06-01
,,,,,,,,94114,6075021100.0,0.10570064889794605,2022-06-01
,,,,,,,,94114,6075021300.0,0.06033142060385049,2022-06-01
,,,,,,,,94114,6075021200.0,0.08457124470424197,2022-06-01
,,,,,,,,94114,6075020600.0,0.1531077385102161,2022-06-01
,,,,,,,,94114,6075016801.0,0.006059956025097871,2022-06-01
,,,,,,,,94114,6075030500.0,0.006971630825333834,2022-06-01
,,,,,,,,94124,6075023003.0,0.09211889393577177,2022-06-01
,,,,,,,,94124,6075023001.0,0.10112359550561797,2022-06-01
,,,,,,,,94124,6075025100.0,7.96876245119133e-05,2022-06-01
,,,,,,,,94124,6075061200.0,0.09546577416527213,2022-06-01
,,,,,,,,94124,6075980600.0,0.053550083672005734,2022-06-01
,,,,,,,,94124,6075026402.0,0.0003187504980476532,2022-06-01
,,,,,,,,94124,6075061000.0,0.06630010359391186,2022-06-01
,,,,,,,,94124,6075023103.0,0.12152362738066778,2022-06-01
,,,,,,,,94124,6075980900.0,0.0067734480835126305,2022-06-01
,,,,,,,,94124,6075023102.0,0.10717985496852339,2022-06-01
,,,,,,,,94124,6075025702.0,0.0007171886206072197,2022-06-01
,,,,,,,,94124,6075023200.0,0.1522033628177544,2022-06-01
,,,,,,,,94124,6075023400.0,0.0857438839748187,2022-06-01
,,,,,,,,94124,6075023300.0,0.1169017451589768,2022-06-01
,,,,,,,,94124,6075010500.0,0.0,2022-06-01
,,,,,,,,94133,6075061100.0,0.033782397592833205,2022-06-01
,,,,,,,,94133,6075011300.0,0.03672297066265472,2022-06-01
,,,,,,,,94133,6075010200.0,0.008411406688094099,2022-06-01
,,,,,,,,94133,6075010600.0,0.1433358407987417,2022-06-01
,,,,,,,,94133,6075010400.0,0.18361485331327362,2022-06-01
,,,,,,,,94133,6075010900.0,0.004034739793476031,2022-06-01
,,,,,,,,94133,6075010500.0,0.0002735416809136292,2022-06-01
,,,,,,,,94133,6075010800.0,0.10278328660329618,2022-06-01
,,,,,,,,94133,6075010100.0,0.17958011351979758,2022-06-01
,,,,,,,,94133,6075010300.0,0.16036381043561512,2022-06-01
,,,,,,,,94133,6075010700.0,0.1470970389113041,2022-06-01
,,,,,,,,94102,6075012301.0,0.06665702718334297,2022-06-01
,,,,,,,,94102,6075012401.0,0.0840080971659919,2022-06-01
,,,,,,,,94102,6075016300.0,0.04752265278581068,2022-06-01
,,,,,,,,94102,6075016802.0,0.10935993830730673,2022-06-01
,,,,,,,,94102,6075011700.0,0.0014459224985540775,2022-06-01
,,,,,,,,94102,6075012501.0,0.13413341044919994,2022-06-01
,,,,,,,,94102,6075012302.0,0.0478118372855215,2022-06-01
,,,,,,,,94102,6075061500.0,0.0,2022-06-01
,,,,,,,,94102,6075016200.0,0.11495083863504917,2022-06-01
,,,,,,,,94102,6075016801.0,0.042606516290726815,2022-06-01
,,,,,,,,94102,6075012100.0,0.015615962984384037,2022-06-01
,,,,,,,,94102,6075012201.0,0.0022652785810680547,2022-06-01
,,,,,,,,94102,6075012402.0,0.13403701561596298,2022-06-01
,,,,,,,,94102,6075017601.0,0.0,2022-06-01
,,,,,,,,94102,6075016000.0,0.060584152689415846,2022-06-01
,,,,,,,,94102,6075016100.0,0.026701368806631966,2022-06-01
,,,,,,,,94102,6075012502.0,0.11229998072103335,2022-06-01
,,,,,,,,94121,6075980200.0,0.003826530612244898,2022-06-01
,,,,,,,,94121,6075042601.0,0.1251530612244898,2022-06-01
,,,,,,,,94121,6075047701.0,0.10331632653061225,2022-06-01
,,,,,,,,94121,6075047801.0,0.08841836734693878,2022-06-01
,,,,,,,,94121,6075042602.0,0.03974489795918367,2022-06-01
,,,,,,,,94121,6075042800.0,0.048112244897959185,2022-06-01
,,,,,,,,94121,6075980300.0,0.002295918367346939,2022-06-01
,,,,,,,,94121,6075047702.0,0.08352040816326531,2022-06-01
,,,,,,,,94121,6075047901.0,0.14341836734693877,2022-06-01
,,,,,,,,94121,6075047902.0,0.0796938775510204,2022-06-01
,,,,,,,,94121,6075042700.0,0.1373469387755102,2022-06-01
,,,,,,,,94121,6075047600.0,0.06260204081632653,2022-06-01
,,,,,,,,94121,6075047802.0,0.08255102040816327,2022-06-01
,,,,,,,,94122,6075030101.0,0.06162996709693749,2022-06-01
,,,,,,,,94122,6075035202.0,0.07765966422002868,2022-06-01
,,,,,,,,94122,6075032700.0,0.09959503923057454,2022-06-01
,,,,,,,,94122,6075030301.0,0.10267442841474732,2022-06-01
,,,,,,,,94122,6075030201.0,0.0810343372985742,2022-06-01
,,,,,,,,94122,6075032602.0,0.06956044883151945,2022-06-01
,,,,,,,,94122,6075032902.0,0.035940268286509744,2022-06-01
,,,,,,,,94122,6075032802.0,0.04610647093562811,2022-06-01
,,,,,,,,94122,6075030302.0,0.021091706740909474,2022-06-01
,,,,,,,,94122,6075030202.0,0.10423521471357462,2022-06-01
,,,,,,,,94122,6075035201.0,0.06875896397536489,2022-06-01
,,,,,,,,94122,6075032601.0,0.08997722095671981,2022-06-01
,,,,,,,,94122,6075980300.0,0.00480890913692736,2022-06-01
,,,,,,,,94122,6075035100.0,0.11030962625495655,2022-06-01
,,,,,,,,94122,6075030102.0,0.026617733907027756,2022-06-01
,,,,,,,,94122,6075035300.0,0.0,2022-06-01
,,,,,,,,94117,6075030102.0,0.03802873505475736,2022-06-01
,,,,,,,,94117,6075016100.0,0.012609263538631569,2022-06-01
,,,,,,,,94117,6075016802.0,0.009042499748819452,2022-06-01
,,,,,,,,94117,6075016300.0,0.05731940118557219,2022-06-01
,,,,,,,,94117,6075016400.0,0.10122576107706219,2022-06-01
,,,,,,,,94117,6075016801.0,0.06143876218225661,2022-06-01
,,,,,,,,94117,6075980300.0,0.010097458052848387,2022-06-01
,,,,,,,,94117,6075016500.0,0.12433437154626746,2022-06-01
,,,,,,,,94117,6075017102.0,0.09228373354767407,2022-06-01
,,,,,,,,94117,6075015700.0,0.021601527177735357,2022-06-01
,,,,,,,,94117,6075016700.0,0.12564051039887472,2022-06-01
,,,,,,,,94117,6075017101.0,0.098864663920426,2022-06-01
,,,,,,,,94117,6075016900.0,0.002612277705214508,2022-06-01
,,,,,,,,94117,6075015802.0,0.020898221641716064,2022-06-01
,,,,,,,,94117,6075017000.0,0.03441173515522958,2022-06-01
,,,,,,,,94117,6075016600.0,0.15673666231287048,2022-06-01
,,,,,,,,94117,6075030101.0,0.032854415754044006,2022-06-01
,,,,,,,,94158,6075022600.0,0.0007103534008169064,2022-06-01
,,,,,,,,94158,6075060700.0,0.9992896465991831,2022-06-01
,,,,,,,,94112,6075031302.0,0.00027285129604365623,2022-06-01
,,,,,,,,94112,6075026002.0,0.04279217826284675,2022-06-01
,,,,,,,,94112,6075031100.0,0.035379718053660754,2022-06-01
,,,,,,,,94112,6075025403.0,0.027694406548431104,2022-06-01
,,,,,,,,94112,6075026001.0,0.06462028194633924,2022-06-01
,,,,,,,,94112,6075026200.0,0.08267394270122783,2022-06-01
,,,,,,,,94112,6075025600.0,0.033287858117326055,2022-06-01
,,,,,,,,94112,6075980501.0,0.0008640291041382447,2022-06-01
,,,,,,,,94112,6075025500.0,0.10850386539336061,2022-06-01
,,,,,,,,94112,6075026303.0,0.052160072760345615,2022-06-01
,,,,,,,,94112,6075031202.0,0.03574351978171896,2022-06-01
,,,,,,,,94112,6075026003.0,0.057526148249204184,2022-06-01
,,,,,,,,94112,6075031000.0,0.05206912232833106,2022-06-01
,,,,,,,,94112,6075026302.0,0.04574806730331969,2022-06-01
,,,,,,,,94112,6075026004.0,0.046248294679399726,2022-06-01
,,,,,,,,94112,6075031400.0,0.07794452023647112,2022-06-01
,,,,,,,,94112,6075026100.0,0.10441109595270577,2022-06-01
,,,,,,,,94112,6075031201.0,0.07539790814006367,2022-06-01
,,,,,,,,94112,6075030800.0,0.0012733060482037289,2022-06-01
,,,,,,,,94112,6075030900.0,0.0007730786721236926,2022-06-01
,,,,,,,,94112,6081600700.0,0.00013642564802182812,2022-06-01
,,,,,,,,94112,6075026301.0,0.05347885402455662,2022-06-01
,,,,,,,,94112,6075031301.0,0.0010004547521600727,2022-06-01
,,,,,,,,94116,6075060400.0,0.0003152386356471849,2022-06-01
,,,,,,,,94116,6075032901.0,0.13769623605069037,2022-06-01
,,,,,,,,94116,6075030400.0,0.1254649769875796,2022-06-01
,,,,,,,,94116,6075030500.0,0.0,2022-06-01
,,,,,,,,94116,6075035201.0,0.01885127041170166,2022-06-01
,,,,,,,,94116,6075030102.0,0.0,2022-06-01
,,,,,,,,94116,6075032902.0,0.024336422671962676,2022-06-01
,,,,,,,,94116,6075032801.0,0.08952777252380052,2022-06-01
,,,,,,,,94116,6075035400.0,0.1528907382888847,2022-06-01
,,,,,,,,94116,6075035300.0,0.15226026101759033,2022-06-01
,,,,,,,,94116,6075030302.0,0.05579723850955173,2022-06-01
,,,,,,,,94116,6075030600.0,0.0020805749952714204,2022-06-01
,,,,,,,,94116,6075030800.0,0.04867284534392535,2022-06-01
,,,,,,,,94116,6075035100.0,0.006430868167202572,2022-06-01
,,,,,,,,94116,6075030301.0,0.003593720446377908,2022-06-01
,,,,,,,,94116,6075032802.0,0.024084231763444926,2022-06-01
,,,,,,,,94116,6075033000.0,0.15799760418636907,2022-06-01
,,,,,,,,94123,6075013102.0,0.008270676691729323,2022-06-01
,,,,,,,,94123,6075013200.0,0.03258145363408521,2022-06-01
,,,,,,,,94123,6075012700.0,0.14442355889724312,2022-06-01
,,,,,,,,94123,6075012602.0,0.13220551378446116,2022-06-01
,,,,,,,,94123,6075013101.0,0.007706766917293233,2022-06-01
,,,,,,,,94123,6075012901.0,0.0893483709273183,2022-06-01
,,,,,,,,94123,6075012800.0,0.17042606516290726,2022-06-01
,,,,,,,,94123,6075012902.0,0.14104010025062658,2022-06-01
,,,,,,,,94123,6075012601.0,0.10401002506265664,2022-06-01
,,,,,,,,94123,6075060100.0,0.0010025062656641604,2022-06-01
,,,,,,,,94123,6075013000.0,0.16898496240601504,2022-06-01
,,,,,,,,94129,6075011700.0,0.0,2022-06-01
,,,,,,,,94129,6075060100.0,1.0,2022-06-01
,,,,,,,,94129,6075015400.0,0.0,2022-06-01
,,,,,,,,94118,6075060100.0,0.00021333333333333333,2022-06-01
,,,,,,,,94118,6075013300.0,0.0952,2022-06-01
,,,,,,,,94118,6075047600.0,0.05808,2022-06-01
,,,,,,,,94118,6075980300.0,0.0,2022-06-01
,,,,,,,,94118,6075015700.0,0.07930666666666666,2022-06-01
,,,,,,,,94118,6075015400.0,0.10986666666666667,2022-06-01
,,,,,,,,94118,6075040200.0,0.13781333333333334,2022-06-01
,,,,,,,,94118,6075045200.0,0.15941333333333332,2022-06-01
,,,,,,,,94118,6075042602.0,0.04336,2022-06-01
,,,,,,,,94118,6075040100.0,0.11130666666666666,2022-06-01
,,,,,,,,94118,6075042800.0,0.004373333333333333,2022-06-01
,,,,,,,,94118,6075045100.0,0.11877333333333333,2022-06-01
,,,,,,,,94118,6075015600.0,0.08229333333333333,2022-06-01
,,,,,,,,94115,6075015802.0,0.05998286203941731,2022-06-01
,,,,,,,,94115,6075016100.0,0.10939731505284205,2022-06-01
,,,,,,,,94115,6075013102.0,0.0011901361515757403,2022-06-01
,,,,,,,,94115,6075013200.0,0.09735313719889556,2022-06-01
,,,,,,,,94115,6075015200.0,0.06574312101304389,2022-06-01
,,,,,,,,94115,6075015801.0,0.09068837475007141,2022-06-01
,,,,,,,,94115,6075015500.0,0.06983718937446444,2022-06-01
,,,,,,,,94115,6075015900.0,0.130200894982386,2022-06-01
,,,,,,,,94115,6075013400.0,0.1065885937351233,2022-06-01
,,,,,,,,94115,6075013300.0,0.016804722460249454,2022-06-01
,,,,,,,,94115,6075013500.0,0.09244977625440351,2022-06-01
,,,,,,,,94115,6075060100.0,0.00028563267637817766,2022-06-01
,,,,,,,,94115,6075015700.0,0.05060458916500048,2022-06-01
,,,,,,,,94115,6075015400.0,0.05250880700752166,2022-06-01
,,,,,,,,94115,6075015300.0,0.056364848138627056,2022-06-01
,,,,,,,,94132,6075060400.0,0.14352599289635132,2022-06-01
,,,,,,,,94132,6075033203.0,0.1579754601226994,2022-06-01
,,,,,,,,94132,6075030800.0,0.00847594446238295,2022-06-01
,,,,,,,,94132,6075031400.0,0.004924120116241524,2022-06-01
,,,,,,,,94132,6075033201.0,0.09339683564740071,2022-06-01
,,,,,,,,94132,6075031301.0,0.0950920245398773,2022-06-01
,,,,,,,,94132,6075030900.0,0.04447852760736196,2022-06-01
,,,,,,,,94132,6075033204.0,0.12996448175653857,2022-06-01
,,,,,,,,94132,6075033100.0,0.15789473684210525,2022-06-01
,,,,,,,,94132,6075031302.0,0.14562479819179852,2022-06-01
,,,,,,,,94132,6075033000.0,0.018647077817242494,2022-06-01
,,,,,,,,94131,6075021500.0,0.12648952198328997,2022-06-01
,,,,,,,,94131,6075020401.0,0.0023284481577866044,2022-06-01
,,,,,,,,94131,6075030500.0,0.05677304478838515,2022-06-01
,,,,,,,,94131,6075030102.0,0.06910012327078482,2022-06-01
,,,,,,,,94131,6075020402.0,0.1363511847692097,2022-06-01
,,,,,,,,94131,6075021400.0,0.03348856321051911,2022-06-01
,,,,,,,,94131,6075021800.0,0.12669497329132995,2022-06-01
,,,,,,,,94131,6075030700.0,0.028352280509519243,2022-06-01
,,,,,,,,94131,6075021300.0,0.011847692096973018,2022-06-01
,,,,,,,,94131,6075031100.0,0.0740309546637447,2022-06-01
,,,,,,,,94131,6075021700.0,0.18298863169428844,2022-06-01
,,,,,,,,94131,6075021600.0,0.1515545815641693,2022-06-01
,,,,,,,,94127,6075021700.0,0.0013768932281887595,2022-06-01
,,,,,,,,94127,6075031100.0,0.08111152835148329,2022-06-01
,,,,,,,,94127,6075031000.0,0.056202278132432094,2022-06-01
,,,,,,,,94127,6075030600.0,0.10677181124045562,2022-06-01
,,,,,,,,94127,6075030900.0,0.23156840655901864,2022-06-01
,,,,,,,,94127,6075030500.0,0.013894104393541119,2022-06-01
,,,,,,,,94127,6075030700.0,0.29365377393916636,2022-06-01
,,,,,,,,94127,6075030800.0,0.2154212041557141,2022-06-01
,,,,,,,,94103,6075017802.0,0.1482936526719364,2022-06-01
,,,,,,,,94103,6075022704.0,0.0003786623751597482,2022-06-01
,,,,,,,,94103,6075022802.0,4.7332796894968525e-05,2022-06-01
,,,,,,,,94103,6075012402.0,0.0,2022-06-01
,,,,,,,,94103,6075061500.0,0.007099919534245279,2022-06-01
,,,,,,,,94103,6075020100.0,0.1375964405736735,2022-06-01
,,,,,,,,94103,6075017801.0,0.04312017797131632,2022-06-01
,,,,,,,,94103,6075020200.0,0.13764377337056846,2022-06-01
,,,,,,,,94103,6075060700.0,0.02153642258721068,2022-06-01
,,,,,,,,94103,6075018000.0,0.04638614095706915,2022-06-01
,,,,,,,,94103,6075017601.0,0.3615279026837696,2022-06-01
,,,,,,,,94103,6075020300.0,0.016424480522554078,2022-06-01
,,,,,,,,94103,6075017700.0,0.07994509395560184,2022-06-01
,,,,,,,,94110,6075021100.0,0.004629008452971957,2022-06-01
,,,,,,,,94110,6075020600.0,0.001710720515228767,2022-06-01
,,,,,,,,94110,6075022903.0,0.038910505836575876,2022-06-01
,,,,,,,,94110,6075020200.0,0.014256004293573057,2022-06-01
,,,,,,,,94110,6075022801.0,0.07322554675969409,2022-06-01
,,,,,,,,94110,6075020300.0,0.0013752851200858715,2022-06-01
,,,,,,,,94110,6075021500.0,0.029249966456460486,2022-06-01
,,,,,,,,94110,6075025403.0,0.029954380786260566,2022-06-01
,,,,,,,,94110,6075022901.0,0.0536025761438347,2022-06-01
,,,,,,,,94110,6075021800.0,0.0025157654635717163,2022-06-01
,,,,,,,,94110,6075021000.0,0.0795988192674091,2022-06-01
,,,,,,,,94110,6075025100.0,0.04736347779417684,2022-06-01
,,,,,,,,94110,6075020900.0,0.06373272507715014,2022-06-01
,,,,,,,,94110,6075020700.0,0.09962431235743996,2022-06-01
,,,,,,,,94110,6075021400.0,0.0032872668724003755,2022-06-01
,,,,,,,,94110,6075025401.0,0.04635717160874815,2022-06-01
,,,,,,,,94110,6075025402.0,0.037166241781832816,2022-06-01
,,,,,,,,94110,6075025300.0,0.06239098349657856,2022-06-01
,,,,,,,,94110,6075022902.0,0.027975311954917485,2022-06-01
,,,,,,,,94110,6075020800.0,0.09556554407621091,2022-06-01
,,,,,,,,94110,6075022803.0,0.05699047363477794,2022-06-01
,,,,,,,,94110,6075017700.0,0.00372333288608614,2022-06-01
,,,,,,,,94110,6075025200.0,0.0763786394740373,2022-06-01
,,,,,,,,94110,6075020100.0,0.02592915604454582,2022-06-01
,,,,,,,,94110,6075022802.0,0.02448678384543137,2022-06-01
,,,,,,,,94105,6075010500.0,0.0,2022-06-01
,,,,,,,,94105,6075061500.0,1.0,2022-06-01
